Solution accepted: 76475264 --> 70779864
Solution accepted: 70779864 --> 10069672
Solution accepted: 10069672 --> 98365586
Solution accepted: 98365586 --> 48121234
Solution accepted: 48121234 --> 02674781
Solution accepted: 02674781 --> 13006246
Solution accepted: 13006246 --> 59626616
Solution accepted: 59626616 --> 27552635
Solution accepted: 27552635 --> 27102785
Solution accepted: 27102785 --> 57208640
Solution accepted: 57208640 --> 36766451
Solution accepted: 36766451 --> 74908107
Solution accepted: 74908107 --> 27411310
Solution accepted: 27411310 --> 63885987
Solution accepted: 63885987 --> 26295590
Solution accepted: 26295590 --> 64131591
Solution accepted: 64131591 --> 79320272
Solution accepted: 79320272 --> 53146853
Solution accepted: 53146853 --> 69487531
Solution accepted: 69487531 --> 60083393
Solution accepted: 60083393 --> 12424650
Solution accepted: 12424650 --> 39737901
Solution accepted: 39737901 --> 10787943
Solution accepted: 10787943 --> 98354101
Solution accepted: 98354101 --> 64444681
Solution accepted: 64444681 --> 63401866
Solution accepted: 63401866 --> 34210747
Solution accepted: 34210747 --> 94426264
Solution accepted: 94426264 --> 88234607
Solution accepted: 88234607 --> 42126919
Solution accepted: 42126919 --> 87058020
Solution accepted: 87058020 --> 43241672
Solution accepted: 43241672 --> 84172960
Solution accepted: 84172960 --> 48963941
Solution accepted: 48963941 --> 61349625
Solution accepted: 61349625 --> 01092502
Solution accepted: 01092502 --> 62691589
Solution accepted: 62691589 --> 76207089
Solution accepted: 76207089 --> 46630879
Solution accepted: 46630879 --> 76490905
Solution accepted: 76490905 --> 23195341
Solution accepted: 23195341 --> 43385876
Solution accepted: 43385876 --> 27947782
Solution accepted: 27947782 --> 63914163
Solution accepted: 63914163 --> 68250192
Solution accepted: 68250192 --> 05091937
Solution accepted: 05091937 --> 83972149
Solution accepted: 83972149 --> 04141662
Solution accepted: 04141662 --> 45020091
Solution accepted: 45020091 --> 70076206
Solution accepted: 70076206 --> 83989744
Solution accepted: 83989744 --> 86706760
Solution accepted: 86706760 --> 87856013
Solution accepted: 87856013 --> 91964952
Solution accepted: 91964952 --> 01291273
Solution accepted: 01291273 --> 70405513
Solution accepted: 70405513 --> 36846684
Solution accepted: 36846684 --> 59165361
Solution accepted: 59165361 --> 73476428
Solution accepted: 73476428 --> 75453816
Solution accepted: 75453816 --> 15321075
Solution accepted: 15321075 --> 68449283
Solution accepted: 68449283 --> 10783825
Solution accepted: 10783825 --> 76876284
Solution accepted: 76876284 --> 11731932
Solution accepted: 11731932 --> 19530200
Solution accepted: 19530200 --> 77196971
Solution accepted: 77196971 --> 44056884
Solution accepted: 44056884 --> 47841193
Solution accepted: 47841193 --> 21006176
Solution accepted: 21006176 --> 20491490
Solution accepted: 20491490 --> 15297487
Solution accepted: 15297487 --> 32502924
Solution accepted: 32502924 --> 07428559
Solution accepted: 07428559 --> 96334553
Solution accepted: 96334553 --> 90987658
Solution accepted: 90987658 --> 59320280
Solution accepted: 59320280 --> 43292453
Solution accepted: 43292453 --> 39538364
Solution accepted: 39538364 --> 50413277
Solution accepted: 50413277 --> 72980972
Solution accepted: 72980972 --> 86244882
Solution accepted: 86244882 --> 58968293
Solution accepted: 58968293 --> 83750811
Solution accepted: 83750811 --> 30278043
Solution accepted: 30278043 --> 65222046
Solution accepted: 65222046 --> 57474954
Solution accepted: 57474954 --> 46425451
Solution accepted: 46425451 --> 89592144
Solution accepted: 89592144 --> 85086316
Solution accepted: 85086316 --> 72457882
Solution accepted: 72457882 --> 29157047
Solution accepted: 29157047 --> 03808183
Solution accepted: 03808183 --> 03528126
Solution accepted: 03528126 --> 01961089
Solution accepted: 01961089 --> 07833106
Solution accepted: 07833106 --> 23749789
Solution accepted: 23749789 --> 99822217
Solution accepted: 99822217 --> 32406042
Solution accepted: 32406042 --> 17126640
Solution accepted: 17126640 --> 15317599
Solution accepted: 15317599 --> 45414698
Solution accepted: 45414698 --> 35301518
Solution accepted: 35301518 --> 65584302
Solution accepted: 65584302 --> 88375021
Solution accepted: 88375021 --> 72348773
Solution accepted: 72348773 --> 32367812
Solution accepted: 32367812 --> 71201124
Solution accepted: 71201124 --> 23123301
Solution accepted: 23123301 --> 48607220
Solution accepted: 48607220 --> 14224217
Solution accepted: 14224217 --> 27006696
Solution accepted: 27006696 --> 53146067
Solution accepted: 53146067 --> 91953749
Solution accepted: 91953749 --> 68331577
Solution accepted: 68331577 --> 22068929
Solution accepted: 22068929 --> 46194273
Solution accepted: 46194273 --> 77908463
Solution accepted: 77908463 --> 13132687
Solution accepted: 13132687 --> 11895811
Solution accepted: 11895811 --> 32726886
Solution accepted: 32726886 --> 44709618
Solution accepted: 44709618 --> 40708819
Solution accepted: 40708819 --> 23047304
Solution accepted: 23047304 --> 32583381
Solution accepted: 32583381 --> 70268523
Solution accepted: 70268523 --> 64987180
Solution accepted: 64987180 --> 59095471
Solution accepted: 59095471 --> 52612509
Solution accepted: 52612509 --> 16013748
Solution accepted: 16013748 --> 32692644
Solution accepted: 32692644 --> 58584828
Solution accepted: 58584828 --> 75620092
Solution accepted: 75620092 --> 09621535
Solution accepted: 09621535 --> 58898599
Solution accepted: 58898599 --> 06649677
Solution accepted: 06649677 --> 15599423
Solution accepted: 15599423 --> 44566101
Solution accepted: 44566101 --> 51343900
Solution accepted: 51343900 --> 71115162
Solution accepted: 71115162 --> 13818238
Solution accepted: 13818238 --> 18642169
Solution accepted: 18642169 --> 49924195
Solution accepted: 49924195 --> 10996366
Solution accepted: 10996366 --> 10079180
Solution accepted: 10079180 --> 23286191
Solution accepted: 23286191 --> 31804106
Solution accepted: 31804106 --> 00766502
Solution accepted: 00766502 --> 22689715
Solution accepted: 22689715 --> 05942396
Solution accepted: 05942396 --> 83663404
Solution accepted: 83663404 --> 23853882
Solution accepted: 23853882 --> 58308498
Solution accepted: 58308498 --> 09253616
Solution accepted: 09253616 --> 85031755
Solution accepted: 85031755 --> 15980692
Solution accepted: 15980692 --> 21574091
Solution accepted: 21574091 --> 25580923
Solution accepted: 25580923 --> 46369779
Solution accepted: 46369779 --> 51384948
Solution accepted: 51384948 --> 21733599
Solution accepted: 21733599 --> 02648843
Solution accepted: 02648843 --> 54407757
Solution accepted: 54407757 --> 31823681
Solution accepted: 31823681 --> 45820835
Solution accepted: 45820835 --> 40167723
Solution accepted: 40167723 --> 72237082
Solution accepted: 72237082 --> 24394521
Solution accepted: 24394521 --> 40755770
Solution accepted: 40755770 --> 15113660
Solution accepted: 15113660 --> 10358054
Solution accepted: 10358054 --> 53577947
Solution accepted: 53577947 --> 12901641
Solution accepted: 12901641 --> 64376525
Solution accepted: 64376525 --> 99079466
Solution accepted: 99079466 --> 87105612
Solution accepted: 87105612 --> 32507608
Solution accepted: 32507608 --> 32829725
Solution accepted: 32829725 --> 43618995
Solution accepted: 43618995 --> 53615939
Solution accepted: 53615939 --> 62828657
Solution accepted: 62828657 --> 45073780
Solution accepted: 45073780 --> 42065542
Solution accepted: 42065542 --> 53650663
Solution accepted: 53650663 --> 48407697
Solution accepted: 48407697 --> 71260679
Solution accepted: 71260679 --> 90543101
Solution accepted: 90543101 --> 72230017
Solution accepted: 72230017 --> 37788013
Solution accepted: 37788013 --> 72147886
Solution accepted: 72147886 --> 93023319
Solution accepted: 93023319 --> 72208179
Solution accepted: 72208179 --> 78281605
Solution accepted: 78281605 --> 82743111
Solution accepted: 82743111 --> 72943220
Solution accepted: 72943220 --> 34801339
Solution accepted: 34801339 --> 02471774
Solution accepted: 02471774 --> 37058907
Solution accepted: 37058907 --> 96875266
Solution accepted: 96875266 --> 65467509
Solution accepted: 65467509 --> 35142373
Solution accepted: 35142373 --> 39973713
Solution accepted: 39973713 --> 85687859
Solution accepted: 85687859 --> 00053460
Solution accepted: 00053460 --> 25909023
Solution accepted: 25909023 --> 98101459
Solution accepted: 98101459 --> 58392095
Solution accepted: 58392095 --> 77251769
Solution accepted: 77251769 --> 95286591
Solution accepted: 95286591 --> 60570511
Solution accepted: 60570511 --> 31820784
Solution accepted: 31820784 --> 42877075
Solution accepted: 42877075 --> 41815962
Solution accepted: 41815962 --> 55749079
Solution accepted: 55749079 --> 08497367
Solution accepted: 08497367 --> 52527352
Solution accepted: 52527352 --> 07871855
Solution accepted: 07871855 --> 15144679
Solution accepted: 15144679 --> 88096877
Solution accepted: 88096877 --> 49943956
Solution accepted: 49943956 --> 87374633
Solution accepted: 87374633 --> 08811826
Solution accepted: 08811826 --> 39208161
Solution accepted: 39208161 --> 83218504
Solution accepted: 83218504 --> 10181659
Solution accepted: 10181659 --> 74469193
Solution accepted: 74469193 --> 58412453
Solution accepted: 58412453 --> 96108928
Solution accepted: 96108928 --> 85464372
Solution accepted: 85464372 --> 53518756
Solution accepted: 53518756 --> 98178162
Solution accepted: 98178162 --> 52455225
Solution accepted: 52455225 --> 04893144
Solution accepted: 04893144 --> 48897881
Solution accepted: 48897881 --> 03784754
Solution accepted: 03784754 --> 65324766
Solution accepted: 65324766 --> 08387412
Solution accepted: 08387412 --> 03585215
Solution accepted: 03585215 --> 02465127
Solution accepted: 02465127 --> 70310590
Solution accepted: 70310590 --> 82914977
Solution accepted: 82914977 --> 19421530
Solution accepted: 19421530 --> 26384950
Solution accepted: 26384950 --> 99464052
Solution accepted: 99464052 --> 89402857
Solution accepted: 89402857 --> 72443018
Solution accepted: 72443018 --> 43082484
Solution accepted: 43082484 --> 05085335
Solution accepted: 05085335 --> 73190503
Solution accepted: 73190503 --> 75966680
Solution accepted: 75966680 --> 54527521
Solution accepted: 54527521 --> 80032668
Solution accepted: 80032668 --> 46509705
Solution accepted: 46509705 --> 74690640
Solution accepted: 74690640 --> 67836471
Solution accepted: 67836471 --> 68147519
Solution accepted: 68147519 --> 12633454
Solution accepted: 12633454 --> 25303716
Solution accepted: 25303716 --> 89292527
Solution accepted: 89292527 --> 57119726
Solution accepted: 57119726 --> 56114437
Solution accepted: 56114437 --> 97294516
Solution accepted: 97294516 --> 78722343
Solution accepted: 78722343 --> 20216829
Solution accepted: 20216829 --> 24632819
Solution accepted: 24632819 --> 07449150
Solution accepted: 07449150 --> 04971952
Solution accepted: 04971952 --> 60909077
Solution accepted: 60909077 --> 99917326
Solution accepted: 99917326 --> 17661683
Solution accepted: 17661683 --> 38125109
Solution accepted: 38125109 --> 12036361
Solution accepted: 12036361 --> 32090074
Solution accepted: 32090074 --> 53730674
Solution accepted: 53730674 --> 56567214
Solution accepted: 56567214 --> 07444312
Solution accepted: 07444312 --> 88041385
Solution accepted: 88041385 --> 35598782
Solution accepted: 35598782 --> 67170137
Solution accepted: 67170137 --> 61218754
Solution accepted: 61218754 --> 39316742
Solution accepted: 39316742 --> 23345497
Solution accepted: 23345497 --> 89547565
Solution accepted: 89547565 --> 43032434
Solution accepted: 43032434 --> 58850522
Solution accepted: 58850522 --> 14198535
Solution accepted: 14198535 --> 86790112
Solution accepted: 86790112 --> 51154764
Solution accepted: 51154764 --> 46267978
Solution accepted: 46267978 --> 43416650
Solution accepted: 43416650 --> 00987203
Solution accepted: 00987203 --> 04328362
Solution accepted: 04328362 --> 40261073
Solution accepted: 40261073 --> 69857573
Solution accepted: 69857573 --> 74284039
Solution accepted: 74284039 --> 85901752
Solution accepted: 85901752 --> 14711156
Solution accepted: 14711156 --> 23784460
Solution accepted: 23784460 --> 19487701
Solution accepted: 19487701 --> 21999855
Solution accepted: 21999855 --> 40173696
Solution accepted: 40173696 --> 00745303
Solution accepted: 00745303 --> 57895583
Solution accepted: 57895583 --> 74716020
Solution accepted: 74716020 --> 32460827
Solution accepted: 32460827 --> 52188871
Solution accepted: 52188871 --> 45485733
Solution accepted: 45485733 --> 80179611
Solution accepted: 80179611 --> 96724278
Solution accepted: 96724278 --> 84561715
Solution accepted: 84561715 --> 36167586
Solution accepted: 36167586 --> 77891839
Solution accepted: 77891839 --> 38179322
Solution accepted: 38179322 --> 35713331
Solution accepted: 35713331 --> 29584760
Solution accepted: 29584760 --> 42334648
Solution accepted: 42334648 --> 35667632
Solution accepted: 35667632 --> 94605673
Solution accepted: 94605673 --> 15799067
Solution accepted: 15799067 --> 38013862
Solution accepted: 38013862 --> 56256213
Solution accepted: 56256213 --> 21412352
Solution accepted: 21412352 --> 73860123
Solution accepted: 73860123 --> 69631488
Solution accepted: 69631488 --> 96666847
Solution accepted: 96666847 --> 58719369
Solution accepted: 58719369 --> 01705918
Solution accepted: 01705918 --> 56510020
Solution accepted: 56510020 --> 76352152
Solution accepted: 76352152 --> 58726079
Solution accepted: 58726079 --> 46804311
Solution accepted: 46804311 --> 70572536
Solution accepted: 70572536 --> 60176167
Solution accepted: 60176167 --> 93682941
Solution accepted: 93682941 --> 31551247
Solution accepted: 31551247 --> 24834439
Solution accepted: 24834439 --> 58409207
Solution accepted: 58409207 --> 59121296
Solution accepted: 59121296 --> 70673660
Solution accepted: 70673660 --> 26173413
Solution accepted: 26173413 --> 14920398
Solution accepted: 14920398 --> 54081506
Solution accepted: 54081506 --> 79655831
Solution accepted: 79655831 --> 81495584
Solution accepted: 81495584 --> 47329151
Solution accepted: 47329151 --> 04104984
Solution accepted: 04104984 --> 29289099
Solution accepted: 29289099 --> 34369589
Solution accepted: 34369589 --> 43203304
Solution accepted: 43203304 --> 66621137
Solution accepted: 66621137 --> 80354686
Solution accepted: 80354686 --> 34175096
Solution accepted: 34175096 --> 55956179
Solution accepted: 55956179 --> 74828892
Solution accepted: 74828892 --> 09222095
Solution accepted: 09222095 --> 82963311
Solution accepted: 82963311 --> 31498229
Solution accepted: 31498229 --> 87354243
Solution accepted: 87354243 --> 50155472
Solution accepted: 50155472 --> 45803926
Solution accepted: 45803926 --> 10766545
Solution accepted: 10766545 --> 86068559
Solution accepted: 86068559 --> 69404814
Solution accepted: 69404814 --> 86522310
Solution accepted: 86522310 --> 90897299
Solution accepted: 90897299 --> 81549168
Solution accepted: 81549168 --> 88730365
Solution accepted: 88730365 --> 06928081
Solution accepted: 06928081 --> 61360753
Solution accepted: 61360753 --> 40773636
Solution accepted: 40773636 --> 34717774
Solution accepted: 34717774 --> 74268154
Solution accepted: 74268154 --> 30030525
Solution accepted: 30030525 --> 31791492
Solution accepted: 31791492 --> 12974207
Solution accepted: 12974207 --> 13332450
Solution accepted: 13332450 --> 53340491
Solution accepted: 53340491 --> 93386555
Solution accepted: 93386555 --> 21917509
Solution accepted: 21917509 --> 28019160
Solution accepted: 28019160 --> 35376547
Solution accepted: 35376547 --> 77725033
Solution accepted: 77725033 --> 84726985
Solution accepted: 84726985 --> 79323831
Solution accepted: 79323831 --> 79406885
Solution accepted: 79406885 --> 72088016
Solution accepted: 72088016 --> 33843815
Solution accepted: 33843815 --> 48074247
Solution accepted: 48074247 --> 65834622
Solution accepted: 65834622 --> 06602395
Solution accepted: 06602395 --> 11874931
Solution accepted: 11874931 --> 64667066
Solution accepted: 64667066 --> 39399432
Solution accepted: 39399432 --> 63325645
Solution accepted: 63325645 --> 39601867
Solution accepted: 39601867 --> 27887723
Solution accepted: 27887723 --> 69677438
Solution accepted: 69677438 --> 43809579
Solution accepted: 43809579 --> 79313177
Solution accepted: 79313177 --> 29230785
Solution accepted: 29230785 --> 10356886
Solution accepted: 10356886 --> 00959777
Solution accepted: 00959777 --> 95131408
Solution accepted: 95131408 --> 62423365
Solution accepted: 62423365 --> 91116825
Solution accepted: 91116825 --> 01864081
Solution accepted: 01864081 --> 60826373
Solution accepted: 60826373 --> 42526050
Solution accepted: 42526050 --> 78695516
Solution accepted: 78695516 --> 55986071
Solution accepted: 55986071 --> 50941608
Solution accepted: 50941608 --> 48202785
Solution accepted: 48202785 --> 26102667
Solution accepted: 26102667 --> 29464726
Solution accepted: 29464726 --> 58330297
Solution accepted: 58330297 --> 20255265
Solution accepted: 20255265 --> 26755309
Solution accepted: 26755309 --> 07914037
Solution accepted: 07914037 --> 76094787
Solution accepted: 76094787 --> 78767568
Solution accepted: 78767568 --> 65688551
Solution accepted: 65688551 --> 40875676
Solution accepted: 40875676 --> 39925893
Solution accepted: 39925893 --> 12864605
Solution accepted: 12864605 --> 03408793
Solution accepted: 03408793 --> 89775438
Solution accepted: 89775438 --> 44350684
Solution accepted: 44350684 --> 41316267
Solution accepted: 41316267 --> 94575774
Solution accepted: 94575774 --> 30980787
Solution accepted: 30980787 --> 54576074
Solution accepted: 54576074 --> 64476148
Solution accepted: 64476148 --> 98310771
Solution accepted: 98310771 --> 75747112
Solution accepted: 75747112 --> 81979224
Solution accepted: 81979224 --> 41203396
Solution accepted: 41203396 --> 19060489
Solution accepted: 19060489 --> 06557028
Solution accepted: 06557028 --> 89797632
Solution accepted: 89797632 --> 46606528
Solution accepted: 46606528 --> 91614760
Solution accepted: 91614760 --> 74156253
Solution accepted: 74156253 --> 60883321
Solution accepted: 60883321 --> 67670494
Solution accepted: 67670494 --> 45708331
Solution accepted: 45708331 --> 21082046
Solution accepted: 21082046 --> 78566863
Solution accepted: 78566863 --> 52695715
Solution accepted: 52695715 --> 97732314
Solution accepted: 97732314 --> 59772934
Solution accepted: 59772934 --> 00468391
Solution accepted: 00468391 --> 67704995
Solution accepted: 67704995 --> 53945982
Solution accepted: 53945982 --> 31034448
Solution accepted: 31034448 --> 91740823
Solution accepted: 91740823 --> 56313337
Solution accepted: 56313337 --> 65444210
Solution accepted: 65444210 --> 58618435
Solution accepted: 58618435 --> 72007214
Solution accepted: 72007214 --> 41932256
Solution accepted: 41932256 --> 88385393
Solution accepted: 88385393 --> 71808016
Solution accepted: 71808016 --> 03167273
Solution accepted: 03167273 --> 15944405
Solution accepted: 15944405 --> 92120355
Solution accepted: 92120355 --> 73046521
Solution accepted: 73046521 --> 08291926
Solution accepted: 08291926 --> 49461115
Solution accepted: 49461115 --> 87201646
Solution accepted: 87201646 --> 68166990
Solution accepted: 68166990 --> 28345648
Solution accepted: 28345648 --> 82294583
Solution accepted: 82294583 --> 47196646
Solution accepted: 47196646 --> 10155236
Solution accepted: 10155236 --> 12687829
Solution accepted: 12687829 --> 50456972
Solution accepted: 50456972 --> 15623176
Solution accepted: 15623176 --> 85719702
Solution accepted: 85719702 --> 02587172
Solution accepted: 02587172 --> 55357388
Solution accepted: 55357388 --> 69845203
Solution accepted: 69845203 --> 89949825
Solution accepted: 89949825 --> 26147947
Solution accepted: 26147947 --> 43339639
Solution accepted: 43339639 --> 23869933
Solution accepted: 23869933 --> 20632950
Solution accepted: 20632950 --> 46409636
Solution accepted: 46409636 --> 20778888
Solution accepted: 20778888 --> 46725977
Solution accepted: 46725977 --> 48066374
Solution accepted: 48066374 --> 74333988
Solution accepted: 74333988 --> 06525382
Solution accepted: 06525382 --> 32270357
Solution accepted: 32270357 --> 68270292
Solution accepted: 68270292 --> 03079887
Solution accepted: 03079887 --> 35636936
Solution accepted: 35636936 --> 18575770
Solution accepted: 18575770 --> 70749641
Solution accepted: 70749641 --> 22298820
Solution accepted: 22298820 --> 57260534
Solution accepted: 57260534 --> 76346834
Solution accepted: 76346834 --> 44830897
Solution accepted: 44830897 --> 73094875
Solution accepted: 73094875 --> 45241665
Solution accepted: 45241665 --> 37448690
Solution accepted: 37448690 --> 62583470
Solution accepted: 62583470 --> 10663637
Solution accepted: 10663637 --> 01347194
Solution accepted: 01347194 --> 18291381
Solution accepted: 18291381 --> 81556266
Solution accepted: 81556266 --> 16379720
Solution accepted: 16379720 --> 85110769
Solution accepted: 85110769 --> 84188862
Solution accepted: 84188862 --> 25979583
Solution accepted: 25979583 --> 52233197
Solution accepted: 52233197 --> 72888666
Solution accepted: 72888666 --> 87027382
Solution accepted: 87027382 --> 39343585
Solution accepted: 39343585 --> 07474687
Solution accepted: 07474687 --> 64852003
Solution accepted: 64852003 --> 42030656
Solution accepted: 42030656 --> 66595337
Solution accepted: 66595337 --> 93384835
Solution accepted: 93384835 --> 82784787
Solution accepted: 82784787 --> 04593761
Solution accepted: 04593761 --> 11952852
Solution accepted: 11952852 --> 73533297
Solution accepted: 73533297 --> 02349752
Solution accepted: 02349752 --> 80616105
Solution accepted: 80616105 --> 56015365
Solution accepted: 56015365 --> 83331780
Solution accepted: 83331780 --> 89387659
Solution accepted: 89387659 --> 70979363
Solution accepted: 70979363 --> 23183231
Solution accepted: 23183231 --> 82408175
Solution accepted: 82408175 --> 19408333
Solution accepted: 19408333 --> 13527222
Solution accepted: 13527222 --> 87573517
Solution accepted: 87573517 --> 57060757
Solution accepted: 57060757 --> 17491026
Solution accepted: 17491026 --> 95257032
Solution accepted: 95257032 --> 98603235
Solution accepted: 98603235 --> 07665818
Solution accepted: 07665818 --> 70843202
Solution accepted: 70843202 --> 82334545
Solution accepted: 82334545 --> 47176377
Solution accepted: 47176377 --> 01985436
Solution accepted: 01985436 --> 87732312
Solution accepted: 87732312 --> 47383822
Solution accepted: 47383822 --> 97386225
Solution accepted: 97386225 --> 35463282
Solution accepted: 35463282 --> 48396402
Solution accepted: 48396402 --> 23884999
Solution accepted: 23884999 --> 57929879
Solution accepted: 57929879 --> 28000349
Solution accepted: 28000349 --> 40493321
Solution accepted: 40493321 --> 12281528
Solution accepted: 12281528 --> 41627177
Solution accepted: 41627177 --> 67433071
Solution accepted: 67433071 --> 67236092
Solution accepted: 67236092 --> 88197834
Solution accepted: 88197834 --> 08246656
Solution accepted: 08246656 --> 48022722
Solution accepted: 48022722 --> 85171151
Solution accepted: 85171151 --> 80134507
Solution accepted: 80134507 --> 01739110
Solution accepted: 01739110 --> 36769907
Solution accepted: 36769907 --> 73069652
Solution accepted: 73069652 --> 75875335
Solution accepted: 75875335 --> 50487565
Solution accepted: 50487565 --> 63554592
Solution accepted: 63554592 --> 76632668
Solution accepted: 76632668 --> 31143370
Solution accepted: 31143370 --> 55962472
Solution accepted: 55962472 --> 01315077
Solution accepted: 01315077 --> 74987697
Solution accepted: 74987697 --> 11981680
Solution accepted: 11981680 --> 26369982
Solution accepted: 26369982 --> 84047350
Solution accepted: 84047350 --> 30195199
Solution accepted: 30195199 --> 33714828
Solution accepted: 33714828 --> 29394799
Solution accepted: 29394799 --> 91448923
Solution accepted: 91448923 --> 25833007
Solution accepted: 25833007 --> 58448232
Solution accepted: 58448232 --> 93771131
Solution accepted: 93771131 --> 11778234
Solution accepted: 11778234 --> 04447760
Solution accepted: 04447760 --> 33284104
Solution accepted: 33284104 --> 46143584
Solution accepted: 46143584 --> 36963705
Solution accepted: 36963705 --> 95957658
Solution accepted: 95957658 --> 53841721
Solution accepted: 53841721 --> 63609969
Solution accepted: 63609969 --> 47955531
Solution accepted: 47955531 --> 21003234
Solution accepted: 21003234 --> 61581059
Solution accepted: 61581059 --> 31158088
Solution accepted: 31158088 --> 60459181
Solution accepted: 60459181 --> 72815189
Solution accepted: 72815189 --> 05081175
Solution accepted: 05081175 --> 99476971
Solution accepted: 99476971 --> 56518336
Solution accepted: 56518336 --> 18804608
Solution accepted: 18804608 --> 72220043
Solution accepted: 72220043 --> 33313921
Solution accepted: 33313921 --> 28980069
Solution accepted: 28980069 --> 99631665
Solution accepted: 99631665 --> 46505668
Solution accepted: 46505668 --> 53950966
Solution accepted: 53950966 --> 29540538
Solution accepted: 29540538 --> 44273854
Solution accepted: 44273854 --> 89304671
Solution accepted: 89304671 --> 60381595
Solution accepted: 60381595 --> 80581702
Solution accepted: 80581702 --> 69657941
Solution accepted: 69657941 --> 95760102
Solution accepted: 95760102 --> 57199942
Solution accepted: 57199942 --> 19229607
Solution accepted: 19229607 --> 35398057
Solution accepted: 35398057 --> 29304261
Solution accepted: 29304261 --> 91059441
Solution accepted: 91059441 --> 34473379
Solution accepted: 34473379 --> 24853705
Solution accepted: 24853705 --> 19168079
Solution accepted: 19168079 --> 14194586
Solution accepted: 14194586 --> 75494145
Solution accepted: 75494145 --> 71730414
Solution accepted: 71730414 --> 91033023
